"""X"",""Y"",""OBJECTID"",""src_geo"",""clc_quartier"",""clc_secteur"",""id_arbre"",""haut_tot"",""haut_tronc"",""tronc_diam"",""fk_arb_etat"",""fk_stadedev"",""fk_port"",""fk_pied"",""fk_situation"",""age_estim"",""villeca"",""feuillage"",""remarquable"",""lng"",""lat"""
"1719900.2739,8296510.9498,868,""orthophoto"",""quartier_saint-jean"",""stade_paul_debrésie"",""24"",25,2,180,""supprimé"",""vieux"",""semi_libre"",""gazon"",""alignement"",50,""ville"",""feuillu"",""non"",3.2767980250296,49.867477675404"
"1719899.5198,8296514.7965,869,""orthophoto"",""quartier_saint-jean"",""stade_paul_debrésie"",""25"",25,2,210,""supprimé"",""vieux"",""semi_libre"",""gazon"",""alignement"",50,""ville"",""feuillu"",""non"",3.27678773122921,49.8675122832703"
"1719898.5674,8296519.0396,870,""orthophoto"",""quartier_saint-jean"",""stade_paul_debrésie"",""26"",25,2,205,""supprimé"",""vieux"",""semi_libre"",""gazon"",""alignement"",50,""ville"",""feuillu"",""non"",3.27677469933086,49.8675504614062"
"1719897.6149,8296523.6001,871,""orthophoto"",""quartier_saint-jean"",""stade_paul_debrésie"",""27"",25,2,210,""supprimé"",""vieux"",""semi_libre"",""gazon"",""alignement"",50,""ville"",""feuillu"",""non"",3.27676168211611,49.8675914930777"
"1719896.8082,8296527.6186,872,""orthophoto"",""quartier_saint-jean"",""stade_paul_debrésie"",""28"",23,2,115,""supprimé"",""adulte"",""semi_libre"",""gazon"",""alignement"",50,""ville"",""feuillu"",""non"",3.2767506653549,49.8676276472036"
"1719895.9748,8296531.5048,873,""orthophoto"",""quartier_saint-jean"",""stade_paul_debrésie"",""29"",25,2,190,""supprimé"",""vieux"",""semi_libre"",""gazon"",""alignement"",50,""ville"",""feuillu"",""non"",3.276739270494,49.8676626127808"
"1719895.1545,8296535.9728,874,""orthophoto"",""quartier_saint-jean"",""stade_paul_debrésie"",""30"",25,2,170,""supprimé"",""vieux"",""semi_libre"",""gazon"",""alignement"",50,""ville"",""feuillu"",""non"",3.27672808732588,49.8677028085074"
"1719894.2419,8296540.2954,875,""orthophoto"",""quartier_saint-jean"",""stade_paul_debrésie"",""31"",25,2,235,""supprimé"",""vieux"",""semi_libre"",""gazon"",""alignement"",50,""ville"",""feuillu"",""non"",3.27671561294767,49.8677417000613"
"1719894.6281,8296542.893,876,""orthophoto"",""quartier_saint-jean"",""stade_paul_debrésie"",""32"",25,2,220,""supprimé"",""vieux"",""semi_libre"",""gazon"",""alignement"",50,""ville"",""feuillu"",""non"",3.27672111638495,49.8677650407142"
"1719896.9541,8296546.4757,877,""orthophoto"",""quartier_saint-jean"",""stade_paul_debrésie"",""33"",25,2,195,""supprimé"",""vieux"",""semi_libre"",""gazon"",""alignement"",50,""ville"",""feuillu"",""non"",3.27675365088752,49.8677971741773"
"1719899.1216,8296550.0187,878,""orthophoto"",""quartier_saint-jean"",""stade_paul_debrésie"",""34"",25,2,230,""supprimé"",""vieux"",""semi_libre"",""gazon"",""alignement"",50,""ville"",""feuillu"",""non"",3.2767839788059,49.8678289559099"
"1719901.289,8296553.7732,879,""orthophoto"",""quartier_saint-jean"",""stade_paul_debrésie"",""35"",24,2,205,""supprimé"",""vieux"",""semi_libre"",""gazon"",""alignement"",50,""ville"",""feuillu"",""non"",3.27681431609955,49.8678626390944"
"1719903.245,8296556.8932,880,""orthophoto"",""quartier_saint-jean"",""stade_paul_debrésie"",""36"",20,2,120,""supprimé"",""adulte"",""semi_libre"",""gazon"",""alignement"",50,""ville"",""feuillu"",""non"",3.276841680835,49.8678906248307"
"1719905.2539,8296560.2248,881,""orthophoto"",""quartier_saint-jean"",""stade_paul_debrésie"",""37"",22,2,195,""supprimé"",""vieux"",""semi_libre"",""gazon"",""alignement"",50,""ville"",""feuillu"",""non"",3.27686979213557,49.8679205111817"
"1719907.3155,8296563.5033,882,""orthophoto"",""quartier_saint-jean"",""stade_paul_debrésie"",""38"",17,2,135,""supprimé"",""adulte"",""semi_libre"",""gazon"",""alignement"",50,""ville"",""feuillu"",""non"",3.27689863379484,49.8679499184103"
"1719910.5938,8296564.5084,883,""orthophoto"",""quartier_saint-jean"",""stade_paul_debrésie"",""39"",21,2,170,""supprimé"",""vieux"",""semi_libre"",""gazon"",""alignement"",50,""ville"",""feuillu"",""non"",3.27694428354749,49.8679588470898"
"1719914.4007,8296565.5137,884,""orthophoto"",""quartier_saint-jean"",""stade_paul_debrésie"",""40"",21,2,160,""supprimé"",""vieux"",""semi_libre"",""gazon"",""alignement"",50,""ville"",""feuillu"",""non"",3.27699728576839,49.8679677602097"
"1719923.1778,8296568.1059,885,""orthophoto"",""quartier_saint-jean"",""stade_paul_debrésie"",""41"",22,2,145,""supprimé"",""vieux"",""semi_libre"",""gazon"",""alignement"",50,""ville"",""feuillu"",""non"",3.27711950046079,49.8679907769829"
"1719926.2974,8296568.8994,886,""orthophoto"",""quartier_saint-jean"",""stade_paul_debrésie"",""42"",21,2,165,""supprimé"",""vieux"",""semi_libre"",""gazon"",""alignement"",50,""ville"",""feuillu"",""non"",3.27716293214316,49.8679978084296"
"1719929.9458,8296569.9046,887,""orthophoto"",""quartier_saint-jean"",""stade_paul_debrésie"",""43"",23,2,175,""supprimé"",""vieux"",""semi_libre"",""gazon"",""alignement"",50,""ville"",""feuillu"",""non"",3.27721372981935,49.8680067257551"
"1719933.8584,8296571.1741,888,""orthophoto"",""quartier_saint-jean"",""stade_paul_debrésie"",""44"",20,2,180,""supprimé"",""vieux"",""semi_libre"",""gazon"",""alignement"",50,""ville"",""feuillu"",""non"",3.27726821577419,49.8680180105302"
"1719941.5253,8296573.2903,889,""orthophoto"",""quartier_saint-jean"",""stade_paul_debrésie"",""45"",22,2,195,""supprimé"",""vieux"",""semi_libre"",""gazon"",""alignement"",50,""ville"",""feuillu"",""non"",3.27737496443082,49.8680367840888"
"1719945.1207,8296574.4013,890,""orthophoto"",""quartier_saint-jean"",""stade_paul_debrésie"",""46"",18,2,125,""supprimé"",""vieux"",""semi_libre"",""gazon"",""alignement"",50,""ville"",""feuillu"",""non"",3.27742503037114,49.8680466542417"
"1719948.9276,8296575.4064,891,""orthophoto"",""quartier_saint-jean"",""stade_paul_debrésie"",""47"",20,2,150,""supprimé"",""vieux"",""semi_libre"",""gazon"",""alignement"",50,""ville"",""feuillu"",""non"",3.27747803276404,49.8680555653462"
"1719952.7874,8296576.4116,892,""orthophoto"",""quartier_saint-jean"",""stade_paul_debrésie"",""48"",21,2,170,""supprimé"",""vieux"",""semi_libre"",""gazon"",""alignement"",50,""ville"",""feuillu"",""non"",3.27753177098322,49.8680644755872"
"1722294.2737,8295055.4484,893,""orthophoto"",""quartier_remicourt"",""auberge_de_jeunesse"",""1"",25,2,250,""supprimé"",""adulte"",""semi_libre"",""bande_de_terre"",""alignement"",50,""ville"",""feuillu"",""non"",3.31001375997861,49.8543090087988"
"1722289.5147,8295055.8112,894,""orthophoto"",""quartier_remicourt"",""auberge_de_jeunesse"",""2"",25,2,200,""supprimé"",""adulte"",""semi_libre"",""bande_de_terre"",""alignement"",50,""ville"",""feuillu"",""non"",3.30994760487957,49.854312445211"
"1722285.02,8295056.4053,895,""orthophoto"",""quartier_remicourt"",""auberge_de_jeunesse"",""3"",25,2,200,""supprimé"",""adulte"",""semi_libre"",""bande_de_terre"",""alignement"",50,""ville"",""feuillu"",""non"",3.30988513809234,49.8543179513611"
"1722280.0629,8295056.0741,896,""orthophoto"",""quartier_remicourt"",""auberge_de_jeunesse"",""4"",25,2,205,""supprimé"",""adulte"",""semi_libre"",""bande_de_terre"",""alignement"",50,""ville"",""feuillu"",""non"",3.30981618893215,49.8543151556468"
"1722274.1141,8295056.635,897,""orthophoto"",""quartier_remicourt"",""auberge_de_jeunesse"",""5"",25,2,195,""supprimé"",""adulte"",""semi_libre"",""bande_de_terre"",""alignement"",50,""ville"",""feuillu"",""non"",3.30973350042722,49.8543204165856"
"1722269.5204,8295056.8656,898,""orthophoto"",""quartier_remicourt"",""auberge_de_jeunesse"",""6"",23,2,200,""supprimé"",""adulte"",""semi_libre"",""bande_de_terre"",""alignement"",50,""ville"",""feuillu"",""non"",3.3096696363543,49.8543226582499"
"1722264.0674,8295057.2613,899,""orthophoto"",""quartier_remicourt"",""auberge_de_jeunesse"",""7"",25,2,259.5,""supprimé"",""adulte"",""semi_libre"",""bande_de_terre"",""alignement"",50,""ville"",""feuillu"",""non"",3.30959383274225,49.8543264156971"
"1722089.1886,8293217.4051,900,""orthophoto"",""quartier_du_faubourg_d'isle"",""place_des_girondins"",""1"",9,3,225,""en_place"",""adulte"",""réduit_relâché"",""fosse_arbre"",""alignement"",60,""ville"",""feuillu"",""non"",3.30705859466571,49.8377917376061"
"1722085.4204,8293222.0445,901,""orthophoto"",""quartier_du_faubourg_d'isle"",""place_des_girondins"",""2"",9,3,210,""en_place"",""adulte"",""réduit_relâché"",""fosse_arbre"",""alignement"",60,""ville"",""feuillu"",""non"",3.3070064748437,49.8378335848868"
"1722081.5332,8293226.684,902,""orthophoto"",""quartier_du_faubourg_d'isle"",""place_des_girondins"",""3"",9,3,259.5,""en_place"",""adulte"",""réduit_relâché"",""fosse_arbre"",""alignement"",60,""ville"",""feuillu"",""non"",3.30695270075201,49.8378754373685"
"1722075.147,8293234.456,903,""orthophoto"",""quartier_du_faubourg_d'isle"",""place_des_girondins"",""4"",9,3,210,""en_place"",""adulte"",""réduit_relâché"",""fosse_arbre"",""alignement"",60,""ville"",""feuillu"",""non"",3.30686436463731,49.8379455432105"
"1722071.7357,8293238.5006,904,""orthophoto"",""quartier_du_faubourg_d'isle"",""place_des_girondins"",""5"",9,3,205,""en_place"",""adulte"",""réduit_relâché"",""fosse_arbre"",""alignement"",60,""ville"",""feuillu"",""non"",3.30681717225063,49.8379820299185"
"1722068.4038,8293242.5849,905,""orthophoto"",""quartier_du_faubourg_d'isle"",""place_des_girondins"",""6"",9,3,165,""en_place"",""adulte"",""réduit_relâché"",""fosse_arbre"",""alignement"",60,""ville"",""feuillu"",""non"",3.30677108574478,49.8380188706429"
"1722076.5713,8293256.07,906,""orthophoto"",""quartier_du_faubourg_d'isle"",""place_des_girondins"",""7"",9,3,259.5,""en_place"",""adulte"",""réduit_relâché"",""fosse_arbre"",""isolé"",60,""ville"",""feuillu"",""non"",3.30688537803788,49.8381398108809"
"1722040.9732,8295964.7245,907,""orthophoto"",""quartier_de_l'europe"",""chemin_de_morcourt"",""49"",13,2,57,""en_place"",""adulte"",""cépée"",""gazon"",""isolé"",40,""ville"",""conifère"",""non"",3.30654257539711,49.8624929786072"
"1721717.6089,8296069.1438,908,""orthophoto"",""quartier_de_l'europe"",""rue_boileau"",""41"",26,3,259.5,""en_place"",""adulte"",""semi_libre"",""gazon"",""isolé"",80,""ville"",""feuillu"",""non"",3.30205109879655,49.863443397357"
"1721518.59,8295817.3508,909,""orthophoto"",""quartier_de_l'europe"",""avenue_robert_schuman"",""13"",7,2,140,""supprimé"",""adulte"",""semi_libre"",""gazon"",""alignement"",35,""ville"",""feuillu"",""non"",3.29926934380102,49.8611867761269"
"1721514.889,8295814.7064,910,""orthophoto"",""quartier_de_l'europe"",""avenue_robert_schuman"",""14"",7,2,140,""en_place"",""adulte"",""semi_libre"",""gazon"",""alignement"",35,""ville"",""feuillu"",""non"",3.29921772779938,49.8611631331857"
"1721496.351,8295801.914,911,""orthophoto"",""quartier_de_l'europe"",""avenue_robert_schuman"",""15"",6,2,160,""en_place"",""adulte"",""semi_libre"",""gazon"",""alignement"",35,""ville"",""feuillu"",""non"",3.2989592131248,49.8610487815618"
"1721488.6847,8295796.9557,912,""orthophoto"",""quartier_de_l'europe"",""avenue_robert_schuman"",""16"",6,2,140,""supprimé"",""adulte"",""semi_libre"",""gazon"",""alignement"",35,""ville"",""feuillu"",""non"",3.2988523241598,49.8610044760484"
"1721482.5714,8295792.7907,913,""orthophoto"",""quartier_de_l'europe"",""avenue_robert_schuman"",""17"",6,2,155,""en_place"",""adulte"",""semi_libre"",""gazon"",""alignement"",35,""ville"",""feuillu"",""non"",3.29876707679958,49.8609672475413"
"1720978.0234,8295551.1645,914,""orthophoto"",""quartier_remicourt"",""avenue_robert_schuman"",""95"",22,2,245,""supprimé"",""adulte"",""semi_libre"",""gazon"",""isolé"",50,""ville"",""feuillu"",""non"",3.29173727364863,49.8588125820908"
"1721435.6635,8295713.414,915,""orthophoto"",""quartier_de_l'europe"",""avenue_robert_schuman"",""163"",13,3,185,""en_place"",""adulte"",""semi_libre"",""bande_de_terre"",""alignement"",50,""ville"",""feuillu"",""non"",3.29811038084106,49.8602552803799"
"1721441.5123,8295717.8433,916,""orthophoto"",""quartier_de_l'europe"",""avenue_robert_schuman"",""164"",13,3,170,""en_place"",""adulte"",""semi_libre"",""bande_de_terre"",""alignement"",50,""ville"",""feuillu"",""non"",3.29819196248088,49.8602948948681"
"1721449.6082,8295723.5288,917,""orthophoto"",""quartier_de_l'europe"",""avenue_robert_schuman"",""165"",12,3,170,""en_place"",""adulte"",""semi_libre"",""bande_de_terre"",""alignement"",50,""ville"",""feuillu"",""non"",3.29830486353204,49.8603457236098"
"1721456.2169,8295728.3878,918,""orthophoto"",""quartier_de_l'europe"",""avenue_robert_schuman"",""166"",14,2,165,""en_place"",""adulte"",""semi_libre"",""bande_de_terre"",""alignement"",50,""ville"",""feuillu"",""non"",3.29839703698032,49.860389174266"
"1721462.7267,8295732.9495,919,""orthophoto"",""quartier_de_l'europe"",""avenue_robert_schuman"",""167"",14,3,140,""en_place"",""adulte"",""semi_libre"",""bande_de_terre"",""alignement"",50,""ville"",""feuillu"",""non"",3.2984878189208,49.8604299555112"
"1721469.1374,8295737.6432,920,""orthophoto"",""quartier_de_l'europe"",""avenue_robert_schuman"",""168"",12,3,145,""en_place"",""adulte"",""semi_libre"",""bande_de_terre"",""alignement"",50,""ville"",""feuillu"",""non"",3.29857723003534,49.860471926917"
"1721475.4157,8295742.0726,921,""orthophoto"",""quartier_de_l'europe"",""avenue_robert_schuman"",""169"",12,2,125,""en_place"",""adulte"",""semi_libre"",""bande_de_terre"",""alignement"",50,""ville"",""feuillu"",""non"",3.29866478553608,49.860511526785"
"1721481.9916,8295746.9316,922,""orthophoto"",""quartier_de_l'europe"",""avenue_robert_schuman"",""170"",12,3,155,""en_place"",""adulte"",""semi_libre"",""bande_de_terre"",""alignement"",50,""ville"",""feuillu"",""non"",3.2987565034597,49.8605549783161"
"1721494.3833,8295755.7244,923,""orthophoto"",""quartier_de_l'europe"",""avenue_robert_schuman"",""171"",11,2,135,""en_place"",""adulte"",""semi_libre"",""bande_de_terre"",""alignement"",50,""ville"",""feuillu"",""non"",3.29892931828004,49.86063359019"
"1721498.4478,8295758.6992,924,""orthophoto"",""quartier_de_l'europe"",""avenue_robert_schuman"",""172"",14,2,145,""en_place"",""adulte"",""semi_libre"",""bande_de_terre"",""alignement"",50,""ville"",""feuillu"",""non"",3.29898600694445,49.8606601908072"
"1721504.4617,8295763.3599,925,""orthophoto"",""quartier_de_l'europe"",""avenue_robert_schuman"",""173"",14,2,160,""en_place"",""adulte"",""semi_libre"",""bande_de_terre"",""alignement"",50,""ville"",""feuillu"",""non"",3.29906989872038,49.8607018792016"
"1721509.5506,8295767.0621,926,""orthophoto"",""quartier_de_l'europe"",""avenue_robert_schuman"",""174"",14,3,170,""en_place"",""adulte"",""semi_libre"",""bande_de_terre"",""alignement"",50,""ville"",""feuillu"",""non"",3.29914087394323,49.8607349830469"
"1721514.6394,8295770.632,927,""orthophoto"",""quartier_de_l'europe"",""avenue_robert_schuman"",""175"",6,2,195,""essouché"",""adulte"",""semi_libre"",""bande_de_terre"",""alignement"",50,""ville"",""feuillu"",""non"",3.29921184061923,49.8607668974281"
"1721526.4351,8295858.3554,928,""orthophoto"",""quartier_de_l'europe"",""rue_geoffroy_saint-hilaire"",""7"",26,4.5,250,""en_place"",""adulte"",""semi_libre"",""gazon"",""groupe"",70,""ville"",""feuillu"",""non"",3.29938069714672,49.8615551439697"
"1721523.7386,8295856.6101,929,""orthophoto"",""quartier_de_l'europe"",""rue_geoffroy_saint-hilaire"",""8"",26,4.5,235,""en_place"",""adulte"",""semi_libre"",""gazon"",""groupe"",70,""ville"",""feuillu"",""non"",3.29934310002585,49.8615395487006"
"1720930.3129,8295628.0609,930,""orthophoto"",""quartier_de_l'europe"",""rue_marconi"",""4"",26,4,200,""en_place"",""adulte"",""semi_libre"",""gazon"",""groupe"",50,""ville"",""feuillu"",""non"",3.2910778798038,49.8595055555299"
"1720929.9431,8295626.2102,931,""orthophoto"",""quartier_de_l'europe"",""rue_marconi"",""5"",26,4,200,""en_place"",""adulte"",""semi_libre"",""gazon"",""groupe"",50,""ville"",""feuillu"",""non"",3.29107263836315,49.8594889298055"
"1720932.0582,8295625.576,932,""orthophoto"",""quartier_de_l'europe"",""rue_marconi"",""6"",26,4,180,""en_place"",""adulte"",""semi_libre"",""gazon"",""groupe"",50,""ville"",""feuillu"",""non"",3.2911020189425,49.8594831552021"
"1720944.4312,8295627.3756,933,""orthophoto"",""quartier_de_l'europe"",""rue_marconi"",""8"",26,4.5,175,""en_place"",""adulte"",""semi_libre"",""gazon"",""groupe"",50,""ville"",""feuillu"",""non"",3.29127418452142,49.8594989075904"
"1720944.5901,8295624.9433,934,""orthophoto"",""quartier_de_l'europe"",""rue_marconi"",""9"",26,4.5,165,""en_place"",""adulte"",""semi_libre"",""gazon"",""groupe"",50,""ville"",""feuillu"",""non"",3.29127626453724,49.8594770348402"
"1720948.1858,8295624.6266,935,""orthophoto"",""quartier_de_l'europe"",""rue_marconi"",""10"",26,4.5,160,""en_place"",""adulte"",""semi_libre"",""gazon"",""groupe"",50,""ville"",""feuillu"",""non"",3.29132625251887,49.8594740635472"
"1720950.4594,8295625.5258,936,""orthophoto"",""quartier_de_l'europe"",""rue_marconi"",""11"",26,4.5,125,""en_place"",""adulte"",""semi_libre"",""gazon"",""groupe"",50,""ville"",""feuillu"",""non"",3.2913579191391,49.8594820692397"
"1720952.3626,8295627.9585,937,""orthophoto"",""quartier_de_l'europe"",""rue_marconi"",""12"",26,4.5,165,""en_place"",""adulte"",""semi_libre"",""gazon"",""groupe"",50,""ville"",""feuillu"",""non"",3.29138451652486,49.8595038744327"
"1720956.0111,8295627.3773,938,""orthophoto"",""quartier_de_l'europe"",""rue_marconi"",""14"",20,3,85,""en_place"",""adulte"",""semi_libre"",""gazon"",""groupe"",30,""ville"",""feuillu"",""non"",3.29143522468854,49.8594985233194"
"1720963.7305,8295632.1903,939,""orthophoto"",""quartier_de_l'europe"",""rue_marconi"",""15"",26,4.5,180,""en_place"",""adulte"",""semi_libre"",""gazon"",""groupe"",50,""ville"",""feuillu"",""non"",3.29154283437202,49.8595415274792"
"1720964.7357,8295628.2247,940,""orthophoto"",""quartier_de_l'europe"",""rue_marconi"",""16"",26,4.5,110,""en_place"",""adulte"",""semi_libre"",""gazon"",""groupe"",50,""ville"",""feuillu"",""non"",3.29155660175865,49.8595058405752"
"1720966.7978,8295629.1768,941,""orthophoto"",""quartier_de_l'europe"",""rue_marconi"",""17"",26,4.5,170,""en_place"",""adulte"",""semi_libre"",""gazon"",""groupe"",50,""ville"",""feuillu"",""non"",3.29158532996036,49.8595143290993"
"1720968.913,8295627.4321,942,""orthophoto"",""quartier_de_l'europe"",""rue_marconi"",""18"",26,4,155,""en_place"",""adulte"",""semi_libre"",""gazon"",""groupe"",50,""ville"",""feuillu"",""non"",3.29161465256146,49.8594985705622"
"1720994.9788,8295644.5152,943,""orthophoto"",""quartier_de_l'europe"",""rue_marconi"",""21"",26,4,160,""en_place"",""adulte"",""semi_libre"",""gazon"",""groupe"",50,""ville"",""feuillu"",""non"",3.29197805977413,49.8596512531444"
